Name,DT Name,DT Notation
12a_1073,12a_1073,[6; 12; 18; 16; 22; 2; 20; 8; 24; 4; 10; 14]
12a_1074,12a_1074,[6; 12; 18; 16; 22; 2; 20; 10; 24; 4; 14; 8]
12a_1075,12a_1075,[6; 12; 18; 16; 22; 20; 4; 8; 24; 2; 10; 14]
12a_1076,12a_1076,[6; 12; 18; 16; 22; 20; 4; 10; 24; 2; 14; 8]
12a_1077,12a_1077,[6; 12; 18; 16; 22; 20; 4; 24; 2; 14; 10; 8]
12a_1078,12a_1078,[6; 12; 18; 20; 2; 16; 22; 4; 10; 24; 8; 14]
12a_1079,12a_1079,[6; 12; 18; 20; 16; 22; 4; 10; 24; 2; 8; 14]
12a_1080,12a_1080,[6; 12; 18; 22; 14; 2; 20; 8; 24; 4; 10; 16]
12a_1081,12a_1081,[6; 12; 18; 22; 14; 20; 4; 8; 24; 2; 10; 16]
12a_1082,12a_1082,[6; 12; 18; 22; 24; 16; 2; 20; 4; 10; 14; 8]
12a_1083,12a_1083,[6; 12; 18; 22; 24; 16; 4; 20; 2; 14; 10; 8]
12a_1084,12a_1084,[6; 12; 18; 24; 16; 2; 20; 22; 8; 4; 14; 10]
12a_1085,12a_1085,[6; 12; 18; 24; 16; 2; 22; 20; 8; 4; 14; 10]
12a_1086,12a_1086,[6; 12; 18; 24; 16; 20; 4; 22; 2; 14; 10; 8]
12a_1087,12a_1087,[6; 12; 18; 24; 16; 20; 4; 22; 8; 2; 14; 10]
12a_1088,12a_1088,[6; 12; 18; 24; 16; 22; 2; 20; 4; 8; 10; 14]
12a_1089,12a_1089,[6; 12; 18; 24; 20; 16; 2; 22; 4; 8; 10; 14]
12a_1090,12a_1090,[6; 12; 18; 24; 20; 16; 2; 22; 4; 10; 8; 14]
12a_1091,12a_1091,[6; 12; 18; 24; 20; 16; 4; 22; 2; 8; 14; 10]
12a_1092,12a_1092,[6; 12; 18; 24; 20; 22; 2; 10; 4; 8; 16; 14]
12a_1093,12a_1093,[6; 12; 18; 24; 22; 2; 20; 10; 8; 4; 14; 16]
12a_1094,12a_1094,[6; 12; 18; 24; 22; 16; 2; 20; 4; 10; 14; 8]
12a_1095,12a_1095,[6; 12; 18; 24; 22; 16; 4; 20; 2; 14; 10; 8]
12a_1096,12a_1096,[6; 12; 18; 24; 22; 20; 4; 10; 8; 2; 14; 16]
12a_1097,12a_1097,[6; 12; 20; 14; 22; 4; 18; 24; 8; 2; 10; 16]
12a_1098,12a_1098,[6; 12; 20; 14; 22; 4; 18; 24; 10; 2; 16; 8]
12a_1099,12a_1099,[6; 12; 20; 16; 18; 22; 4; 24; 8; 2; 14; 10]
12a_1100,12a_1100,[6; 12; 20; 16; 22; 2; 18; 24; 10; 4; 14; 8]
12a_1101,12a_1101,[6; 12; 20; 16; 22; 18; 4; 24; 10; 2; 14; 8]
12a_1102,12a_1102,[6; 12; 20; 16; 24; 4; 18; 8; 22; 10; 2; 14]
12a_1103,12a_1103,[6; 12; 20; 18; 16; 22; 4; 24; 8; 2; 14; 10]
12a_1104,12a_1104,[6; 12; 20; 18; 24; 16; 4; 22; 8; 2; 14; 10]
12a_1105,12a_1105,[6; 12; 20; 22; 14; 4; 18; 24; 8; 10; 2; 16]
12a_1106,12a_1106,[6; 12; 20; 24; 14; 4; 18; 8; 22; 10; 2; 16]
12a_1107,12a_1107,[6; 12; 20; 24; 16; 18; 4; 22; 10; 2; 14; 8]
12a_1108,12a_1108,[6; 12; 20; 24; 18; 16; 4; 22; 10; 2; 14; 8]
12a_1109,12a_1109,[6; 12; 20; 24; 22; 2; 18; 8; 10; 4; 14; 16]
12a_1110,12a_1110,[6; 12; 20; 24; 22; 4; 18; 8; 10; 2; 16; 14]
12a_1111,12a_1111,[6; 12; 20; 24; 22; 18; 4; 8; 10; 2; 14; 16]
12a_1112,12a_1112,[6; 12; 22; 14; 18; 4; 20; 24; 8; 10; 2; 16]
12a_1113,12a_1113,[6; 12; 22; 14; 18; 4; 20; 24; 10; 8; 2; 16]
12a_1114,12a_1114,[6; 12; 22; 16; 18; 20; 4; 24; 8; 10; 2; 14]
12a_1115,12a_1115,[6; 12; 22; 16; 18; 20; 4; 24; 10; 8; 2; 14]
12a_1116,12a_1116,[6; 12; 22; 18; 20; 16; 4; 24; 10; 8; 2; 14]
12a_1117,12a_1117,[6; 12; 22; 20; 14; 4; 18; 24; 10; 8; 2; 16]
12a_1118,12a_1118,[6; 12; 22; 20; 18; 16; 4; 24; 10; 8; 2; 14]
12a_1119,12a_1119,[6; 12; 22; 24; 16; 18; 20; 4; 10; 2; 14; 8]
12a_1120,12a_1120,[6; 12; 24; 16; 18; 20; 22; 4; 8; 10; 2; 14]
12a_1121,12a_1121,[6; 12; 24; 16; 18; 20; 22; 4; 10; 8; 2; 14]
12a_1122,12a_1122,[6; 14; 10; 20; 2; 24; 18; 4; 22; 8; 12; 16]
12a_1123,12a_1123,[6; 14; 10; 20; 24; 2; 18; 4; 22; 12; 8; 16]
12a_1124,12a_1124,[6; 14; 10; 24; 20; 4; 18; 2; 22; 12; 8; 16]
12a_1125,12a_1125,[6; 14; 12; 16; 20; 22; 4; 2; 24; 8; 10; 18]
12a_1126,12a_1126,[6; 14; 12; 16; 20; 22; 4; 2; 24; 10; 8; 18]
12a_1127,12a_1127,[6; 14; 12; 22; 20; 16; 4; 2; 24; 10; 8; 18]
12a_1128,12a_1128,[6; 14; 16; 18; 20; 22; 2; 4; 24; 8; 10; 12]
12a_1129,12a_1129,[6; 14; 16; 18; 20; 22; 2; 4; 24; 8; 12; 10]
12a_1130,12a_1130,[6; 14; 16; 18; 20; 22; 2; 4; 24; 12; 10; 8]
12a_1131,12a_1131,[6; 14; 16; 18; 20; 22; 4; 2; 24; 8; 10; 12]
12a_1132,12a_1132,[6; 14; 16; 18; 20; 22; 4; 2; 24; 8; 12; 10]
12a_1133,12a_1133,[6; 14; 16; 18; 20; 22; 4; 2; 24; 12; 10; 8]
12a_1134,12a_1134,[6; 14; 16; 18; 20; 22; 24; 4; 2; 8; 10; 12]
12a_1135,12a_1135,[6; 14; 16; 18; 20; 22; 24; 4; 2; 8; 12; 10]
12a_1136,12a_1136,[6; 14; 16; 18; 20; 22; 24; 4; 2; 12; 10; 8]
12a_1137,12a_1137,[6; 14; 16; 18; 20; 24; 22; 4; 2; 10; 8; 12]
12a_1138,12a_1138,[6; 14; 16; 18; 22; 20; 2; 4; 24; 12; 10; 8]
12a_1139,12a_1139,[6; 14; 16; 18; 22; 20; 4; 2; 24; 12; 10; 8]
12a_1140,12a_1140,[6; 14; 16; 18; 22; 20; 24; 4; 2; 12; 10; 8]
12a_1141,12a_1141,[6; 14; 16; 20; 18; 22; 2; 4; 10; 24; 12; 8]
12a_1142,12a_1142,[6; 14; 16; 20; 18; 22; 2; 4; 24; 8; 12; 10]
12a_1143,12a_1143,[6; 14; 16; 20; 18; 22; 4; 2; 10; 24; 12; 8]
12a_1144,12a_1144,[6; 14; 16; 20; 18; 22; 4; 2; 24; 8; 12; 10]
12a_1145,12a_1145,[6; 14; 16; 20; 22; 24; 18; 4; 2; 12; 8; 10]
12a_1146,12a_1146,[6; 14; 16; 20; 22; 24; 18; 4; 2; 12; 10; 8]
12a_1147,12a_1147,[6; 14; 16; 22; 24; 18; 20; 4; 2; 12; 10; 8]
12a_1148,12a_1148,[6; 14; 16; 22; 24; 20; 18; 4; 2; 12; 10; 8]
12a_1149,12a_1149,[6; 14; 16; 24; 22; 20; 18; 4; 2; 12; 10; 8]
12a_1150,12a_1150,[6; 14; 18; 24; 16; 20; 22; 4; 8; 2; 12; 10]
12a_1151,12a_1151,[6; 14; 18; 24; 16; 22; 20; 4; 8; 2; 12; 10]
12a_1152,12a_1152,[6; 16; 10; 20; 24; 2; 18; 4; 22; 8; 12; 14]
12a_1153,12a_1153,[6; 16; 12; 18; 20; 24; 4; 22; 2; 8; 10; 14]
12a_1154,12a_1154,[6; 16; 12; 18; 20; 24; 4; 22; 2; 10; 8; 14]
12a_1155,12a_1155,[6; 16; 12; 18; 22; 2; 20; 4; 10; 24; 14; 8]
12a_1156,12a_1156,[6; 16; 12; 18; 22; 4; 20; 10; 2; 24; 14; 8]
12a_1157,12a_1157,[6; 16; 14; 18; 20; 22; 24; 4; 2; 8; 10; 12]
12a_1158,12a_1158,[6; 16; 14; 18; 20; 22; 24; 4; 2; 8; 12; 10]
12a_1159,12a_1159,[6; 16; 14; 18; 20; 22; 24; 4; 2; 12; 10; 8]
12a_1160,12a_1160,[6; 16; 14; 18; 20; 24; 22; 4; 2; 10; 8; 12]
12a_1161,12a_1161,[6; 16; 14; 18; 22; 20; 24; 4; 2; 12; 10; 8]
12a_1162,12a_1162,[6; 16; 14; 20; 22; 24; 18; 4; 2; 12; 8; 10]
12a_1163,12a_1163,[6; 16; 14; 20; 22; 24; 18; 4; 2; 12; 10; 8]
12a_1164,12a_1164,[6; 16; 14; 22; 24; 18; 20; 4; 2; 12; 10; 8]
12a_1165,12a_1165,[6; 16; 14; 22; 24; 20; 18; 4; 2; 12; 10; 8]
12a_1166,12a_1166,[6; 16; 14; 24; 22; 20; 18; 4; 2; 12; 10; 8]
12a_1167,12a_1167,[6; 16; 18; 22; 2; 4; 24; 20; 10; 12; 8; 14]
12a_1168,12a_1168,[6; 18; 12; 16; 20; 4; 22; 24; 2; 8; 10; 14]
12a_1169,12a_1169,[6; 18; 12; 16; 20; 4; 22; 24; 2; 10; 8; 14]
12a_1170,12a_1170,[6; 18; 12; 16; 20; 4; 24; 22; 2; 8; 10; 14]
12a_1171,12a_1171,[6; 18; 12; 16; 20; 4; 24; 22; 2; 10; 8; 14]
12a_1172,12a_1172,[6; 18; 12; 16; 22; 4; 20; 24; 2; 10; 14; 8]
12a_1173,12a_1173,[6; 18; 12; 20; 16; 24; 4; 22; 8; 2; 10; 14]
12a_1174,12a_1174,[6; 18; 12; 24; 16; 4; 20; 22; 2; 10; 14; 8]
12a_1175,12a_1175,[6; 18; 12; 24; 22; 4; 20; 8; 2; 10; 14; 16]
12a_1176,12a_1176,[6; 18; 14; 16; 20; 22; 4; 24; 2; 8; 10; 12]
12a_1177,12a_1177,[6; 18; 14; 16; 20; 22; 4; 24; 2; 8; 12; 10]
12a_1178,12a_1178,[6; 18; 14; 16; 20; 22; 4; 24; 2; 12; 10; 8]
12a_1179,12a_1179,[6; 18; 14; 16; 22; 20; 4; 24; 2; 12; 10; 8]
12a_1180,12a_1180,[6; 18; 14; 24; 16; 20; 4; 22; 2; 10; 12; 8]
12a_1181,12a_1181,[6; 18; 14; 24; 16; 20; 4; 22; 2; 12; 10; 8]
12a_1182,12a_1182,[6; 18; 14; 24; 20; 22; 4; 8; 2; 12; 10; 16]
12a_1183,12a_1183,[6; 18; 14; 24; 22; 20; 4; 8; 2; 12; 10; 16]
12a_1184,12a_1184,[6; 18; 16; 20; 2; 4; 22; 24; 10; 8; 12; 14]
12a_1185,12a_1185,[6; 18; 16; 20; 2; 4; 22; 24; 10; 8; 14; 12]
12a_1186,12a_1186,[6; 18; 16; 22; 2; 4; 20; 24; 10; 12; 8; 14]
12a_1187,12a_1187,[6; 18; 20; 14; 2; 4; 24; 8; 22; 10; 12; 16]
12a_1188,12a_1188,[6; 18; 20; 14; 16; 4; 2; 24; 22; 12; 10; 8]
12a_1189,12a_1189,[6; 18; 20; 14; 22; 4; 2; 24; 8; 12; 10; 16]
12a_1190,12a_1190,[6; 18; 20; 14; 24; 4; 2; 8; 22; 12; 10; 16]
12a_1191,12a_1191,[6; 18; 20; 16; 2; 4; 22; 24; 8; 10; 12; 14]
12a_1192,12a_1192,[6; 18; 20; 16; 2; 4; 22; 24; 8; 10; 14; 12]
12a_1193,12a_1193,[6; 18; 20; 16; 22; 2; 4; 24; 10; 12; 14; 8]
12a_1194,12a_1194,[6; 18; 20; 24; 16; 2; 4; 22; 10; 12; 14; 8]
12a_1195,12a_1195,[6; 18; 20; 24; 16; 4; 2; 22; 10; 12; 8; 14]
12a_1196,12a_1196,[6; 18; 20; 24; 22; 2; 4; 8; 10; 12; 14; 16]
12a_1197,12a_1197,[6; 18; 22; 14; 4; 20; 2; 24; 8; 10; 12; 16]
12a_1198,12a_1198,[6; 18; 22; 14; 4; 20; 2; 24; 8; 12; 10; 16]
12a_1199,12a_1199,[6; 18; 22; 16; 2; 20; 4; 24; 8; 10; 12; 14]
12a_1200,12a_1200,[6; 18; 22; 16; 2; 20; 4; 24; 8; 12; 10; 14]
12a_1201,12a_1201,[6; 18; 22; 16; 24; 4; 20; 2; 8; 12; 14; 10]
12a_1202,12a_1202,[6; 20; 10; 24; 14; 4; 18; 8; 22; 12; 2; 16]
12a_1203,12a_1203,[6; 20; 12; 16; 18; 4; 22; 24; 8; 2; 10; 14]
12a_1204,12a_1204,[6; 20; 12; 16; 18; 4; 24; 22; 8; 2; 10; 14]
12a_1205,12a_1205,[6; 20; 12; 18; 16; 4; 24; 22; 8; 2; 10; 14]
12a_1206,12a_1206,[6; 20; 14; 24; 22; 4; 18; 8; 2; 12; 10; 16]
12a_1207,12a_1207,[6; 20; 18; 16; 2; 4; 22; 8; 24; 10; 12; 14]
12a_1208,12a_1208,[6; 20; 18; 16; 2; 4; 22; 8; 24; 10; 14; 12]
12a_1209,12a_1209,[8; 10; 12; 14; 2; 18; 20; 22; 24; 4; 6; 16]
12a_1210,12a_1210,[8; 10; 12; 14; 18; 4; 20; 22; 24; 2; 6; 16]
12a_1211,12a_1211,[8; 10; 12; 16; 18; 20; 22; 6; 24; 2; 4; 14]
12a_1212,12a_1212,[8; 10; 12; 16; 18; 20; 22; 24; 2; 4; 6; 14]
12a_1213,12a_1213,[8; 10; 12; 16; 18; 20; 24; 22; 2; 4; 6; 14]
12a_1214,12a_1214,[8; 10; 12; 18; 2; 4; 20; 22; 24; 6; 14; 16]
12a_1215,12a_1215,[8; 10; 12; 18; 2; 20; 6; 22; 24; 4; 14; 16]
12a_1216,12a_1216,[8; 10; 12; 18; 16; 20; 22; 24; 2; 6; 4; 14]
12a_1217,12a_1217,[8; 10; 12; 18; 16; 20; 24; 22; 2; 6; 4; 14]
12a_1218,12a_1218,[8; 10; 12; 18; 20; 4; 6; 22; 24; 2; 14; 16]
12a_1219,12a_1219,[8; 10; 12; 20; 2; 18; 6; 22; 24; 4; 14; 16]
12a_1220,12a_1220,[8; 10; 12; 20; 18; 4; 6; 22; 24; 2; 14; 16]
12a_1221,12a_1221,[8; 10; 12; 22; 2; 18; 20; 6; 24; 4; 14; 16]
12a_1222,12a_1222,[8; 10; 12; 24; 18; 20; 6; 22; 2; 4; 14; 16]
12a_1223,12a_1223,[8; 10; 14; 18; 2; 20; 22; 6; 24; 4; 12; 16]
12a_1224,12a_1224,[8; 10; 14; 18; 2; 22; 20; 6; 24; 4; 12; 16]
12a_1225,12a_1225,[8; 10; 14; 18; 20; 4; 22; 6; 24; 2; 12; 16]
12a_1226,12a_1226,[8; 10; 14; 22; 2; 18; 20; 6; 24; 12; 4; 16]
12a_1227,12a_1227,[8; 10; 14; 22; 18; 20; 4; 6; 24; 2; 12; 16]
12a_1228,12a_1228,[8; 10; 14; 22; 18; 20; 6; 4; 24; 2; 12; 16]
12a_1229,12a_1229,[8; 10; 14; 24; 18; 4; 20; 22; 2; 12; 6; 16]
12a_1230,12a_1230,[8; 10; 14; 24; 18; 20; 4; 22; 6; 2; 12; 16]
12a_1231,12a_1231,[8; 10; 14; 24; 18; 20; 22; 6; 2; 4; 12; 16]
12a_1232,12a_1232,[8; 10; 14; 24; 18; 22; 20; 6; 2; 4; 12; 16]
12a_1233,12a_1233,[8; 10; 16; 18; 2; 20; 22; 24; 6; 4; 12; 14]
12a_1234,12a_1234,[8; 10; 16; 18; 2; 20; 22; 24; 6; 4; 14; 12]
12a_1235,12a_1235,[8; 10; 16; 18; 20; 4; 22; 24; 6; 2; 12; 14]
12a_1236,12a_1236,[8; 10; 16; 18; 20; 4; 22; 24; 6; 2; 14; 12]
12a_1237,12a_1237,[8; 10; 16; 22; 18; 20; 6; 24; 4; 2; 12; 14]
12a_1238,12a_1238,[8; 10; 16; 24; 18; 20; 22; 4; 6; 2; 12; 14]
12a_1239,12a_1239,[8; 10; 16; 24; 18; 20; 22; 4; 6; 2; 14; 12]
12a_1240,12a_1240,[8; 10; 16; 24; 18; 20; 22; 6; 4; 2; 12; 14]
12a_1241,12a_1241,[8; 10; 16; 24; 18; 20; 22; 6; 4; 2; 14; 12]
12a_1242,12a_1242,[8; 10; 18; 16; 2; 20; 22; 24; 6; 4; 12; 14]
12a_1243,12a_1243,[8; 10; 18; 16; 2; 20; 22; 24; 6; 4; 14; 12]
12a_1244,12a_1244,[8; 10; 18; 16; 20; 4; 22; 24; 6; 2; 12; 14]
12a_1245,12a_1245,[8; 10; 18; 16; 20; 4; 22; 24; 6; 2; 14; 12]
12a_1246,12a_1246,[8; 10; 20; 16; 2; 18; 22; 6; 24; 4; 12; 14]
12a_1247,12a_1247,[8; 10; 20; 16; 2; 18; 22; 6; 24; 4; 14; 12]
12a_1248,12a_1248,[8; 10; 20; 22; 16; 18; 6; 24; 2; 4; 12; 14]
12a_1249,12a_1249,[8; 10; 22; 16; 18; 20; 6; 24; 2; 4; 12; 14]
12a_1250,12a_1250,[8; 12; 14; 18; 2; 20; 22; 6; 24; 10; 4; 16]
12a_1251,12a_1251,[8; 12; 14; 18; 16; 22; 20; 24; 2; 6; 4; 10]
12a_1252,12a_1252,[8; 12; 14; 18; 22; 2; 20; 6; 24; 4; 10; 16]
12a_1253,12a_1253,[8; 12; 14; 22; 18; 2; 20; 6; 24; 10; 4; 16]
12a_1254,12a_1254,[8; 12; 14; 24; 18; 20; 4; 22; 2; 10; 6; 16]
12a_1255,12a_1255,[8; 12; 14; 24; 18; 20; 22; 6; 2; 10; 4; 16]
12a_1256,12a_1256,[8; 12; 14; 24; 20; 18; 4; 22; 2; 10; 6; 16]
12a_1257,12a_1257,[8; 12; 14; 24; 20; 18; 22; 6; 2; 10; 4; 16]
12a_1258,12a_1258,[8; 12; 16; 18; 2; 20; 22; 24; 6; 10; 4; 14]
12a_1259,12a_1259,[8; 12; 16; 18; 2; 20; 24; 22; 6; 10; 4; 14]
12a_1260,12a_1260,[8; 12; 16; 18; 20; 22; 4; 24; 6; 2; 10; 14]
12a_1261,12a_1261,[8; 12; 16; 18; 22; 2; 20; 24; 6; 4; 10; 14]
12a_1262,12a_1262,[8; 12; 16; 18; 22; 20; 4; 24; 6; 2; 10; 14]
12a_1263,12a_1263,[8; 12; 16; 20; 24; 18; 6; 22; 4; 2; 14; 10]
12a_1264,12a_1264,[8; 12; 18; 16; 2; 20; 22; 24; 6; 10; 4; 14]
12a_1265,12a_1265,[8; 12; 18; 16; 2; 20; 24; 22; 6; 10; 4; 14]
12a_1266,12a_1266,[8; 12; 18; 16; 22; 2; 20; 24; 6; 4; 10; 14]
12a_1267,12a_1267,[8; 12; 18; 16; 22; 20; 4; 24; 6; 2; 10; 14]
12a_1268,12a_1268,[8; 12; 18; 20; 16; 22; 4; 24; 2; 6; 14; 10]
12a_1269,12a_1269,[8; 12; 20; 16; 2; 18; 24; 22; 10; 6; 4; 14]
12a_1270,12a_1270,[8; 12; 20; 16; 22; 18; 6; 24; 2; 4; 10; 14]
12a_1271,12a_1271,[8; 12; 20; 18; 16; 22; 4; 24; 2; 6; 14; 10]
12a_1272,12a_1272,[8; 14; 12; 24; 18; 20; 22; 2; 6; 10; 4; 16]
12a_1273,12a_1273,[8; 14; 16; 18; 20; 22; 24; 4; 6; 2; 10; 12]
12a_1274,12a_1274,[8; 14; 16; 18; 20; 22; 24; 4; 6; 2; 12; 10]
12a_1275,12a_1275,[8; 14; 16; 18; 20; 22; 24; 6; 4; 2; 12; 10]
12a_1276,12a_1276,[8; 14; 16; 18; 22; 24; 20; 4; 6; 2; 12; 10]
12a_1277,12a_1277,[8; 14; 16; 18; 22; 24; 20; 6; 4; 2; 12; 10]
12a_1278,12a_1278,[8; 14; 16; 18; 24; 22; 20; 4; 6; 2; 12; 10]
12a_1279,12a_1279,[8; 14; 16; 18; 24; 22; 20; 6; 4; 2; 12; 10]
12a_1280,12a_1280,[8; 14; 16; 20; 24; 18; 2; 22; 6; 10; 4; 12]
12a_1281,12a_1281,[8; 16; 18; 14; 22; 24; 20; 6; 4; 2; 12; 10]
12a_1282,12a_1282,[8; 16; 18; 14; 24; 22; 20; 6; 4; 2; 12; 10]
12a_1283,12a_1283,[8; 18; 14; 16; 20; 22; 24; 6; 2; 4; 10; 12]
12a_1284,12a_1284,[8; 18; 14; 16; 20; 22; 24; 6; 2; 4; 12; 10]
12a_1285,12a_1285,[8; 18; 14; 16; 22; 24; 20; 6; 2; 4; 12; 10]
12a_1286,12a_1286,[8; 18; 14; 16; 24; 22; 20; 6; 2; 4; 12; 10]
12a_1287,12a_1287,[8; 18; 16; 14; 24; 22; 20; 6; 4; 2; 12; 10]
12a_1288,12a_1288,[10; 12; 20; 16; 18; 2; 22; 24; 8; 4; 6; 14]
12n_1,12n_1,[4; 8; 10; -14; 2; -16; -20; -6; -22; -12; -24; -18]
12n_2,12n_2,[4; 8; 10; -14; 2; 16; 20; -6; 22; 12; 24; 18]
12n_3,12n_3,[4; 8; 10; 14; 2; -16; -20; 6; -22; -12; -24; -18]
12n_4,12n_4,[4; 8; 10; 14; 2; 16; -20; 6; -22; -12; -24; -18]
12n_5,12n_5,[4; 8; 10; 14; 2; 16; -20; 6; 22; -12; 24; 18]
12n_6,12n_6,[4; 8; 10; 14; 2; 16; 20; 6; -22; 12; -24; -18]
12n_7,12n_7,[4; 8; 10; -14; 2; -16; -20; -6; -22; -24; -12; -18]
12n_8,12n_8,[4; 8; 10; -14; 2; 16; 20; -6; 22; 24; 12; 18]
12n_9,12n_9,[4; 8; 10; 14; 2; -16; -20; 6; -22; -24; -12; -18]
12n_10,12n_10,[4; 8; 10; 14; 2; 16; -20; 6; -22; -24; -12; -18]
12n_11,12n_11,[4; 8; 10; -14; 2; -16; -20; -6; -24; -22; -12; -18]
12n_12,12n_12,[4; 8; 10; -14; 2; 16; 20; -6; 24; 22; 12; 18]
12n_13,12n_13,[4; 8; 10; 14; 2; -16; -20; 6; -24; -22; -12; -18]
12n_14,12n_14,[4; 8; 10; -14; 2; -18; -6; -20; -22; -12; -24; -16]
12n_15,12n_15,[4; 8; 10; -14; 2; 18; -6; 20; 22; 12; 24; 16]
12n_16,12n_16,[4; 8; 10; 14; 2; -18; 6; -20; -22; -12; -24; -16]
12n_17,12n_17,[4; 8; 10; -14; 2; -18; -6; -22; -12; -24; -16; -20]
12n_18,12n_18,[4; 8; 10; -14; 2; 18; -6; 22; 12; 24; 16; 20]
12n_19,12n_19,[4; 8; 10; 14; 2; -18; 6; -22; -12; -24; -16; -20]
12n_20,12n_20,[4; 8; 10; -14; 2; -18; -6; -22; -20; -12; -24; -16]
12n_21,12n_21,[4; 8; 10; -14; 2; -18; -20; -6; -22; -24; -16; -12]
12n_22,12n_22,[4; 8; 10; -14; 2; 18; 20; -6; 22; 24; 16; 12]
12n_23,12n_23,[4; 8; 10; 14; 2; -18; -20; 6; -22; -24; -16; -12]
12n_24,12n_24,[4; 8; 10; -14; 2; -20; -6; -22; -24; -12; -18; -16]
12n_25,12n_25,[4; 8; 10; -14; 2; -20; -6; -24; -22; -12; -18; -16]
12n_26,12n_26,[4; 8; 10; -14; 2; -20; -18; -6; -22; -24; -16; -12]
12n_27,12n_27,[4; 8; 10; -14; 2; 20; 18; -6; 22; 24; 16; 12]
12n_28,12n_28,[4; 8; 10; 14; 2; -20; -18; 6; -22; -24; -16; -12]
12n_29,12n_29,[4; 8; 10; -14; 2; -20; -22; -6; -12; -24; -16; -18]
12n_30,12n_30,[4; 8; 10; -14; 2; 20; 22; -6; 12; 24; 16; 18]
12n_31,12n_31,[4; 8; 10; 14; 2; -20; -22; 6; -12; -24; -16; -18]
12n_32,12n_32,[4; 8; 10; -14; 2; -22; -20; -6; -12; -24; -16; -18]
12n_33,12n_33,[4; 8; 10; -14; 2; 22; 20; -6; 12; 24; 16; 18]
12n_34,12n_34,[4; 8; 10; 14; 2; -22; -20; 6; -12; -24; -16; -18]
12n_35,12n_35,[4; 8; 10; -16; 2; -18; -20; -6; -24; -22; -12; -14]
12n_36,12n_36,[4; 8; 10; -16; 2; 18; 20; -6; 24; 22; 12; 14]
12n_37,12n_37,[4; 8; 10; 16; 2; -18; -20; 6; -24; -22; -12; -14]
12n_38,12n_38,[4; 8; 10; -16; 2; -18; -20; -6; -24; -22; -14; -12]
12n_39,12n_39,[4; 8; 10; -16; 2; 18; 20; -6; 24; 22; 14; 12]
12n_40,12n_40,[4; 8; 10; 16; 2; -18; -20; 6; -24; -22; -14; -12]
12n_41,12n_41,[4; 8; 10; -16; 2; -18; -20; -22; -6; -12; -24; -14]
12n_42,12n_42,[4; 8; 10; -16; 2; -18; -20; -22; -6; -24; -14; -12]
12n_43,12n_43,[4; 8; 10; -16; 2; 18; 20; 22; -6; 24; 14; 12]
12n_44,12n_44,[4; 8; 10; 16; 2; -18; -20; -22; 6; -24; -14; -12]
12n_45,12n_45,[4; 8; 10; -16; 2; -18; -20; -24; -6; -22; -14; -12]
12n_46,12n_46,[4; 8; 10; -16; 2; -18; -22; -20; -6; -24; -14; -12]
12n_47,12n_47,[4; 8; 10; -16; 2; 18; 22; 20; -6; 24; 14; 12]
12n_48,12n_48,[4; 8; 10; 16; 2; -18; -22; -20; 6; -24; -14; -12]
12n_49,12n_49,[4; 8; 10; -16; 2; -20; -18; -22; -6; -12; -24; -14]
12n_50,12n_50,[4; 8; 10; -16; 2; 20; 18; 22; -6; 12; 24; 14]
12n_51,12n_51,[4; 8; 10; 16; 2; -20; -18; -22; 6; -12; -24; -14]
12n_52,12n_52,[4; 8; 10; 16; 2; -20; -18; 22; 6; -12; 24; 14]
12n_53,12n_53,[4; 8; 10; 16; 2; 20; 18; -22; 6; 12; -24; -14]
12n_54,12n_54,[4; 8; 10; -16; 2; -20; -22; -6; -24; -14; -12; -18]
12n_55,12n_55,[4; 8; 10; -16; 2; -22; -18; -6; -20; -14; -24; -12]
12n_56,12n_56,[4; 8; 10; -16; 2; -22; 18; -6; 20; 14; -24; -12]
12n_57,12n_57,[4; 8; 10; -16; 2; 22; -18; -6; -20; -14; 24; 12]
12n_58,12n_58,[4; 8; 10; -16; 2; 22; 18; -6; 20; 14; 24; 12]
12n_59,12n_59,[4; 8; 10; 16; 2; -22; -18; 6; -20; -14; -24; -12]
12n_60,12n_60,[4; 8; 10; 16; 2; -22; 18; 6; 20; 14; -24; -12]
12n_61,12n_61,[4; 8; 10; 16; 2; 22; -18; 6; -20; -14; 24; 12]
12n_62,12n_62,[4; 8; 10; -16; 2; -22; -18; -20; -6; -14; -24; -12]
12n_63,12n_63,[4; 8; 10; -16; 2; 22; -18; -20; -6; -14; 24; 12]
12n_64,12n_64,[4; 8; 10; 16; 2; -22; 18; 20; 6; 14; -24; -12]
12n_65,12n_65,[4; 8; 10; -16; 2; -22; -20; -6; -24; -14; -12; -18]
12n_66,12n_66,[4; 8; 10; -16; 2; -22; -24; -20; -6; -14; -18; -12]
12n_67,12n_67,[4; 8; 10; -18; 2; -22; -24; -20; -6; -14; -16; -12]
12n_68,12n_68,[4; 8; -12; 2; -14; -18; -6; -22; -10; -24; -16; -20]
12n_69,12n_69,[4; 8; -12; 2; 14; 18; -6; 22; 10; 24; 16; 20]
12n_70,12n_70,[4; 8; 12; 2; -14; -18; 6; -22; -10; -24; -16; -20]
12n_71,12n_71,[4; 8; -12; 2; -14; -18; -6; -22; -20; -10; -24; -16]
12n_72,12n_72,[4; 8; -12; 2; 14; 18; -6; 22; 20; 10; 24; 16]
