Name,DT Name,PD Notation
12n_206,12n_206,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[9;18;10;19];[11;23;12;22];[6;13;7;14];[15;20;16;21];[17;12;18;13];[19;24;20;1];[21;16;22;17];[23;11;24;10]]
12n_207,12n_207,[[1;5;2;4];[3;9;4;8];[5;15;6;14];[7;3;8;2];[18;10;19;9];[22;11;23;12];[13;7;14;6];[20;16;21;15];[12;18;13;17];[24;20;1;19];[16;22;17;21];[10;23;11;24]]
12n_208,12n_208,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[18;9;19;10];[22;11;23;12];[6;13;7;14];[20;15;21;16];[24;17;1;18];[12;19;13;20];[16;21;17;22];[10;23;11;24]]
12n_209,12n_209,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[9;19;10;18];[11;23;12;22];[6;13;7;14];[15;21;16;20];[17;1;18;24];[19;13;20;12];[21;17;22;16];[23;11;24;10]]
12n_210,12n_210,[[1;5;2;4];[3;9;4;8];[5;15;6;14];[7;3;8;2];[18;9;19;10];[22;11;23;12];[13;7;14;6];[20;15;21;16];[24;17;1;18];[12;19;13;20];[16;21;17;22];[10;23;11;24]]
12n_211,12n_211,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[18;10;19;9];[22;12;23;11];[6;13;7;14];[24;15;1;16];[10;18;11;17];[16;19;17;20];[12;22;13;21];[20;23;21;24]]
12n_212,12n_212,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[20;9;21;10];[16;11;17;12];[6;13;7;14];[22;15;23;16];[10;17;11;18];[24;19;1;20];[12;21;13;22];[18;23;19;24]]
12n_213,12n_213,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[9;21;10;20];[11;17;12;16];[6;13;7;14];[15;23;16;22];[17;11;18;10];[19;1;20;24];[21;13;22;12];[23;19;24;18]]
12n_214,12n_214,[[1;5;2;4];[3;9;4;8];[5;15;6;14];[7;3;8;2];[20;9;21;10];[16;11;17;12];[13;7;14;6];[22;15;23;16];[10;17;11;18];[24;19;1;20];[12;21;13;22];[18;23;19;24]]
12n_215,12n_215,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[20;10;21;9];[18;12;19;11];[6;13;7;14];[22;16;23;15];[12;18;13;17];[10;20;11;19];[24;22;1;21];[16;24;17;23]]
12n_216,12n_216,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[9;20;10;21];[11;18;12;19];[6;13;7;14];[15;22;16;23];[17;12;18;13];[19;10;20;11];[21;24;22;1];[23;16;24;17]]
12n_217,12n_217,[[1;5;2;4];[3;9;4;8];[5;15;6;14];[7;3;8;2];[20;10;21;9];[18;12;19;11];[13;7;14;6];[22;16;23;15];[12;18;13;17];[10;20;11;19];[24;22;1;21];[16;24;17;23]]
12n_218,12n_218,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[20;9;21;10];[18;12;19;11];[6;13;7;14];[24;15;1;16];[12;18;13;17];[22;19;23;20];[10;21;11;22];[16;23;17;24]]
12n_219,12n_219,[[1;5;2;4];[3;9;4;8];[14;6;15;5];[7;3;8;2];[20;10;21;9];[22;11;23;12];[18;13;19;14];[6;16;7;15];[12;17;13;18];[16;19;17;20];[24;22;1;21];[10;23;11;24]]
12n_220,12n_220,[[1;5;2;4];[3;9;4;8];[14;6;15;5];[7;3;8;2];[20;10;21;9];[22;11;23;12];[13;19;14;18];[6;16;7;15];[17;13;18;12];[19;17;20;16];[24;22;1;21];[10;23;11;24]]
12n_221,12n_221,[[1;5;2;4];[3;9;4;8];[14;6;15;5];[7;3;8;2];[9;20;10;21];[11;23;12;22];[18;13;19;14];[6;16;7;15];[12;17;13;18];[16;19;17;20];[21;24;22;1];[23;11;24;10]]
12n_222,12n_222,[[1;5;2;4];[3;9;4;8];[14;6;15;5];[7;3;8;2];[9;20;10;21];[11;23;12;22];[13;19;14;18];[6;16;7;15];[17;13;18;12];[19;17;20;16];[21;24;22;1];[23;11;24;10]]
12n_223,12n_223,[[1;5;2;4];[3;9;4;8];[5;14;6;15];[7;3;8;2];[20;10;21;9];[22;11;23;12];[13;19;14;18];[15;6;16;7];[17;13;18;12];[19;17;20;16];[24;22;1;21];[10;23;11;24]]
12n_224,12n_224,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[22;10;23;9];[16;11;17;12];[6;13;7;14];[18;15;19;16];[12;17;13;18];[24;19;1;20];[10;22;11;21];[20;23;21;24]]
12n_225,12n_225,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[22;10;23;9];[11;17;12;16];[6;13;7;14];[15;19;16;18];[17;13;18;12];[24;19;1;20];[10;22;11;21];[20;23;21;24]]
12n_226,12n_226,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[22;10;23;9];[16;11;17;12];[6;13;7;14];[20;16;21;15];[10;17;11;18];[24;20;1;19];[12;22;13;21];[18;24;19;23]]
12n_227,12n_227,[[1;5;2;4];[3;9;4;8];[14;5;15;6];[7;3;8;2];[9;22;10;23];[11;17;12;16];[6;13;7;14];[15;20;16;21];[17;11;18;10];[19;24;20;1];[21;12;22;13];[23;18;24;19]]
12n_228,12n_228,[[1;5;2;4];[3;9;4;8];[5;15;6;14];[7;3;8;2];[22;10;23;9];[16;11;17;12];[13;7;14;6];[20;16;21;15];[10;17;11;18];[24;20;1;19];[12;22;13;21];[18;24;19;23]]
12n_229,12n_229,[[1;5;2;4];[3;9;4;8];[14;6;15;5];[7;3;8;2];[22;10;23;9];[16;12;17;11];[18;14;19;13];[6;16;7;15];[12;18;13;17];[24;19;1;20];[10;22;11;21];[20;23;21;24]]
12n_230,12n_230,[[1;5;2;4];[3;8;4;9];[5;15;6;14];[7;11;8;10];[9;2;10;3];[18;12;19;11];[13;7;14;6];[22;15;23;16];[12;18;13;17];[24;20;1;19];[16;21;17;22];[20;24;21;23]]
12n_231,12n_231,[[1;5;2;4];[3;8;4;9];[5;14;6;15];[7;11;8;10];[9;2;10;3];[18;12;19;11];[20;13;21;14];[15;6;16;7];[22;17;23;18];[24;20;1;19];[16;21;17;22];[12;23;13;24]]
12n_232,12n_232,[[1;5;2;4];[3;8;4;9];[5;14;6;15];[7;11;8;10];[9;2;10;3];[20;11;21;12];[22;14;23;13];[15;6;16;7];[12;17;13;18];[24;19;1;20];[16;22;17;21];[18;23;19;24]]
12n_233,12n_233,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[18;9;19;10];[20;11;21;12];[22;13;23;14];[6;15;7;16];[24;17;1;18];[10;19;11;20];[12;21;13;22];[14;23;15;24]]
12n_234,12n_234,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[9;19;10;18];[11;21;12;20];[13;23;14;22];[6;15;7;16];[17;1;18;24];[19;11;20;10];[21;13;22;12];[23;15;24;14]]
12n_235,12n_235,[[1;5;2;4];[3;9;4;8];[5;17;6;16];[7;3;8;2];[18;9;19;10];[20;11;21;12];[22;13;23;14];[15;7;16;6];[24;17;1;18];[10;19;11;20];[12;21;13;22];[14;23;15;24]]
12n_236,12n_236,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[18;9;19;10];[20;11;21;12];[22;13;23;14];[6;15;7;16];[24;17;1;18];[10;19;11;20];[14;21;15;22];[12;23;13;24]]
12n_237,12n_237,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[9;19;10;18];[11;21;12;20];[13;23;14;22];[6;15;7;16];[17;1;18;24];[19;11;20;10];[21;15;22;14];[23;13;24;12]]
12n_238,12n_238,[[1;5;2;4];[3;9;4;8];[5;17;6;16];[7;3;8;2];[18;9;19;10];[20;11;21;12];[22;13;23;14];[15;7;16;6];[24;17;1;18];[10;19;11;20];[14;21;15;22];[12;23;13;24]]
12n_239,12n_239,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[18;9;19;10];[20;11;21;12];[22;13;23;14];[6;15;7;16];[24;17;1;18];[14;19;15;20];[12;21;13;22];[10;23;11;24]]
12n_240,12n_240,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[9;19;10;18];[11;21;12;20];[13;23;14;22];[6;15;7;16];[17;1;18;24];[19;15;20;14];[21;13;22;12];[23;11;24;10]]
12n_241,12n_241,[[1;5;2;4];[3;9;4;8];[5;17;6;16];[7;3;8;2];[18;9;19;10];[20;11;21;12];[22;13;23;14];[15;7;16;6];[24;17;1;18];[14;19;15;20];[12;21;13;22];[10;23;11;24]]
12n_242,12n_242,[[1;5;2;4];[3;9;4;8];[16;6;17;5];[7;3;8;2];[18;10;19;9];[20;12;21;11];[22;14;23;13];[24;16;1;15];[6;18;7;17];[10;20;11;19];[12;22;13;21];[14;24;15;23]]
12n_243,12n_243,[[1;5;2;4];[3;9;4;8];[16;6;17;5];[7;3;8;2];[18;10;19;9];[20;12;21;11];[22;14;23;13];[24;16;1;15];[6;18;7;17];[10;20;11;19];[14;22;15;21];[12;24;13;23]]
12n_244,12n_244,[[1;5;2;4];[3;9;4;8];[16;6;17;5];[7;3;8;2];[18;10;19;9];[20;12;21;11];[22;14;23;13];[24;16;1;15];[6;18;7;17];[14;20;15;19];[12;22;13;21];[10;24;11;23]]
12n_245,12n_245,[[1;5;2;4];[3;9;4;8];[16;6;17;5];[7;3;8;2];[18;10;19;9];[20;12;21;11];[24;14;1;13];[22;16;23;15];[6;18;7;17];[12;20;13;19];[10;22;11;21];[14;24;15;23]]
12n_246,12n_246,[[1;5;2;4];[3;9;4;8];[16;6;17;5];[7;3;8;2];[9;18;10;19];[11;20;12;21];[13;24;14;1];[15;22;16;23];[6;18;7;17];[19;12;20;13];[21;10;22;11];[23;14;24;15]]
12n_247,12n_247,[[1;5;2;4];[3;9;4;8];[5;16;6;17];[7;3;8;2];[18;10;19;9];[20;12;21;11];[24;14;1;13];[22;16;23;15];[17;6;18;7];[12;20;13;19];[10;22;11;21];[14;24;15;23]]
12n_248,12n_248,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[18;9;19;10];[22;11;23;12];[20;13;21;14];[6;15;7;16];[24;17;1;18];[14;19;15;20];[12;21;13;22];[10;23;11;24]]
12n_249,12n_249,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[9;19;10;18];[11;23;12;22];[13;21;14;20];[6;15;7;16];[17;1;18;24];[19;15;20;14];[21;13;22;12];[23;11;24;10]]
12n_250,12n_250,[[1;5;2;4];[3;9;4;8];[5;17;6;16];[7;3;8;2];[18;9;19;10];[22;11;23;12];[20;13;21;14];[15;7;16;6];[24;17;1;18];[14;19;15;20];[12;21;13;22];[10;23;11;24]]
12n_251,12n_251,[[1;5;2;4];[3;9;4;8];[16;6;17;5];[7;3;8;2];[18;10;19;9];[22;12;23;11];[20;14;21;13];[24;16;1;15];[6;18;7;17];[14;20;15;19];[12;22;13;21];[10;24;11;23]]
12n_252,12n_252,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[20;9;21;10];[18;12;19;11];[22;13;23;14];[6;15;7;16];[12;18;13;17];[24;19;1;20];[14;21;15;22];[10;23;11;24]]
12n_253,12n_253,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[20;9;21;10];[11;18;12;19];[22;13;23;14];[6;15;7;16];[17;12;18;13];[24;19;1;20];[14;21;15;22];[10;23;11;24]]
12n_254,12n_254,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[9;21;10;20];[18;12;19;11];[13;23;14;22];[6;15;7;16];[12;18;13;17];[19;1;20;24];[21;15;22;14];[23;11;24;10]]
12n_255,12n_255,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[9;21;10;20];[11;18;12;19];[13;23;14;22];[6;15;7;16];[17;12;18;13];[19;1;20;24];[21;15;22;14];[23;11;24;10]]
12n_256,12n_256,[[1;5;2;4];[3;9;4;8];[5;17;6;16];[7;3;8;2];[20;9;21;10];[18;12;19;11];[22;13;23;14];[15;7;16;6];[12;18;13;17];[24;19;1;20];[14;21;15;22];[10;23;11;24]]
12n_257,12n_257,[[1;5;2;4];[3;9;4;8];[5;17;6;16];[7;3;8;2];[20;9;21;10];[11;18;12;19];[22;13;23;14];[15;7;16;6];[17;12;18;13];[24;19;1;20];[14;21;15;22];[10;23;11;24]]
12n_258,12n_258,[[1;5;2;4];[3;9;4;8];[5;17;6;16];[7;3;8;2];[20;9;21;10];[11;18;12;19];[22;13;23;14];[15;7;16;6];[17;12;18;13];[19;1;20;24];[14;21;15;22];[10;23;11;24]]
12n_259,12n_259,[[1;5;2;4];[3;9;4;8];[5;17;6;16];[7;3;8;2];[9;21;10;20];[18;12;19;11];[13;23;14;22];[15;7;16;6];[12;18;13;17];[19;1;20;24];[21;15;22;14];[23;11;24;10]]
12n_260,12n_260,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[20;9;21;10];[18;11;19;12];[22;13;23;14];[6;15;7;16];[24;17;1;18];[10;19;11;20];[14;21;15;22];[12;23;13;24]]
12n_261,12n_261,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[20;10;21;9];[22;11;23;12];[18;14;19;13];[6;15;7;16];[12;18;13;17];[14;20;15;19];[24;22;1;21];[10;23;11;24]]
12n_262,12n_262,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[20;9;21;10];[24;12;1;11];[18;13;19;14];[6;15;7;16];[22;17;23;18];[10;19;11;20];[14;21;15;22];[12;24;13;23]]
12n_263,12n_263,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[9;21;10;20];[11;24;12;1];[13;19;14;18];[6;15;7;16];[17;23;18;22];[19;11;20;10];[21;15;22;14];[23;12;24;13]]
12n_264,12n_264,[[1;5;2;4];[3;9;4;8];[5;17;6;16];[7;3;8;2];[20;9;21;10];[24;12;1;11];[18;13;19;14];[15;7;16;6];[22;17;23;18];[10;19;11;20];[14;21;15;22];[12;24;13;23]]
12n_265,12n_265,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[20;9;21;10];[24;12;1;11];[22;13;23;14];[6;15;7;16];[12;18;13;17];[10;19;11;20];[14;21;15;22];[18;24;19;23]]
12n_266,12n_266,[[1;5;2;4];[3;9;4;8];[16;5;17;6];[7;3;8;2];[9;21;10;20];[11;24;12;1];[13;23;14;22];[6;15;7;16];[17;12;18;13];[19;11;20;10];[21;15;22;14];[23;18;24;19]]
12n_267,12n_267,[[1;5;2;4];[3;9;4;8];[5;17;6;16];[7;3;8;2];[20;9;21;10];[24;12;1;11];[22;13;23;14];[15;7;16;6];[12;18;13;17];[10;19;11;20];[14;21;15;22];[18;24;19;23]]
12n_268,12n_268,[[1;5;2;4];[3;8;4;9];[5;16;6;17];[7;11;8;10];[9;2;10;3];[20;12;21;11];[18;14;19;13];[22;15;23;16];[17;6;18;7];[12;20;13;19];[24;22;1;21];[14;23;15;24]]
12n_269,12n_269,[[1;5;2;4];[3;8;4;9];[5;16;6;17];[7;11;8;10];[9;2;10;3];[20;12;21;11];[18;14;19;13];[15;23;16;22];[17;6;18;7];[12;20;13;19];[21;24;22;1];[23;15;24;14]]
12n_270,12n_270,[[1;5;2;4];[3;8;4;9];[5;16;6;17];[7;11;8;10];[9;2;10;3];[11;20;12;21];[13;18;14;19];[22;15;23;16];[17;6;18;7];[19;12;20;13];[24;22;1;21];[14;23;15;24]]
12n_271,12n_271,[[1;5;2;4];[3;8;4;9];[16;6;17;5];[12;7;13;8];[9;2;10;3];[18;11;19;12];[20;14;21;13];[22;15;23;16];[10;17;11;18];[6;20;7;19];[24;22;1;21];[14;23;15;24]]
12n_272,12n_272,[[1;5;2;4];[3;8;4;9];[16;6;17;5];[12;7;13;8];[9;2;10;3];[18;11;19;12];[22;13;23;14];[20;16;21;15];[10;17;11;18];[6;20;7;19];[24;21;1;22];[14;23;15;24]]
12n_273,12n_273,[[1;5;2;4];[3;8;4;9];[16;6;17;5];[12;7;13;8];[9;2;10;3];[18;12;19;11];[22;14;23;13];[24;16;1;15];[20;17;21;18];[10;20;11;19];[6;22;7;21];[14;24;15;23]]
12n_274,12n_274,[[1;5;2;4];[3;8;4;9];[16;6;17;5];[12;7;13;8];[9;2;10;3];[18;12;19;11];[24;14;1;13];[22;16;23;15];[20;17;21;18];[10;20;11;19];[6;22;7;21];[14;24;15;23]]
12n_275,12n_275,[[1;5;2;4];[3;8;4;9];[18;5;19;6];[12;7;13;8];[9;2;10;3];[16;12;17;11];[22;14;23;13];[6;15;7;16];[10;18;11;17];[24;19;1;20];[14;22;15;21];[20;23;21;24]]
12n_276,12n_276,[[1;5;2;4];[3;8;4;9];[20;5;21;6];[12;7;13;8];[9;2;10;3];[18;11;19;12];[22;13;23;14];[6;15;7;16];[10;17;11;18];[16;19;17;20];[24;21;1;22];[14;23;15;24]]
12n_277,12n_277,[[1;5;2;4];[3;8;4;9];[20;5;21;6];[12;7;13;8];[9;2;10;3];[18;12;19;11];[22;14;23;13];[24;16;1;15];[6;17;7;18];[10;20;11;19];[16;22;17;21];[14;24;15;23]]
12n_278,12n_278,[[1;5;2;4];[3;8;4;9];[20;5;21;6];[12;7;13;8];[9;2;10;3];[18;12;19;11];[24;14;1;13];[22;16;23;15];[6;17;7;18];[10;20;11;19];[16;22;17;21];[14;24;15;23]]
12n_279,12n_279,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[14;8;15;7];[16;9;17;10];[11;2;12;3];[22;13;23;14];[20;16;21;15];[24;18;1;17];[8;19;9;20];[6;22;7;21];[18;24;19;23]]
12n_280,12n_280,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[14;8;15;7];[9;17;10;16];[11;2;12;3];[22;13;23;14];[15;20;16;21];[24;18;1;17];[19;9;20;8];[6;22;7;21];[18;24;19;23]]
12n_281,12n_281,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[14;8;15;7];[9;17;10;16];[11;2;12;3];[22;13;23;14];[15;20;16;21];[17;24;18;1];[19;9;20;8];[6;22;7;21];[23;18;24;19]]
12n_282,12n_282,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[7;14;8;15];[16;9;17;10];[11;2;12;3];[13;23;14;22];[20;16;21;15];[17;24;18;1];[8;19;9;20];[21;6;22;7];[23;18;24;19]]
12n_283,12n_283,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[7;14;8;15];[9;17;10;16];[11;2;12;3];[13;23;14;22];[15;20;16;21];[24;18;1;17];[19;9;20;8];[21;6;22;7];[18;24;19;23]]
12n_284,12n_284,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[14;8;15;7];[20;10;21;9];[11;2;12;3];[18;13;19;14];[22;15;23;16];[6;18;7;17];[24;19;1;20];[16;21;17;22];[8;24;9;23]]
12n_285,12n_285,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[14;8;15;7];[20;10;21;9];[11;2;12;3];[18;13;19;14];[15;23;16;22];[6;18;7;17];[24;19;1;20];[21;17;22;16];[8;24;9;23]]
12n_286,12n_286,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[14;8;15;7];[9;20;10;21];[11;2;12;3];[18;13;19;14];[15;23;16;22];[6;18;7;17];[19;1;20;24];[21;17;22;16];[23;8;24;9]]
12n_287,12n_287,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[7;14;8;15];[9;20;10;21];[11;2;12;3];[13;19;14;18];[22;15;23;16];[17;6;18;7];[19;1;20;24];[16;21;17;22];[23;8;24;9]]
12n_288,12n_288,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[16;8;17;7];[9;3;10;2];[11;9;12;8];[18;13;19;14];[22;15;23;16];[6;18;7;17];[24;19;1;20];[14;21;15;22];[20;23;21;24]]
12n_289,12n_289,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[16;8;17;7];[9;3;10;2];[11;9;12;8];[13;19;14;18];[15;23;16;22];[6;18;7;17];[19;1;20;24];[21;15;22;14];[23;21;24;20]]
12n_290,12n_290,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[16;7;17;8];[9;3;10;2];[11;9;12;8];[20;14;21;13];[6;15;7;16];[22;18;23;17];[24;20;1;19];[14;22;15;21];[18;24;19;23]]
12n_291,12n_291,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[16;7;17;8];[9;3;10;2];[11;9;12;8];[13;20;14;21];[6;15;7;16];[17;22;18;23];[19;24;20;1];[21;14;22;15];[23;18;24;19]]
12n_292,12n_292,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[7;17;8;16];[9;3;10;2];[11;9;12;8];[20;14;21;13];[15;7;16;6];[22;18;23;17];[24;20;1;19];[14;22;15;21];[18;24;19;23]]
12n_293,12n_293,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[16;7;17;8];[9;3;10;2];[11;9;12;8];[20;14;21;13];[6;15;7;16];[24;18;1;17];[22;20;23;19];[14;22;15;21];[18;24;19;23]]
12n_294,12n_294,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[16;8;17;7];[18;10;19;9];[11;2;12;3];[13;21;14;20];[15;22;16;23];[8;18;9;17];[6;20;7;19];[21;1;22;24];[23;14;24;15]]
12n_295,12n_295,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[16;7;17;8];[18;10;19;9];[11;2;12;3];[13;22;14;23];[6;15;7;16];[20;17;21;18];[8;20;9;19];[21;24;22;1];[23;14;24;15]]
12n_296,12n_296,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[7;17;8;16];[9;18;10;19];[11;2;12;3];[22;14;23;13];[15;7;16;6];[17;21;18;20];[19;8;20;9];[24;22;1;21];[14;24;15;23]]
12n_297,12n_297,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[7;17;8;16];[9;19;10;18];[11;2;12;3];[22;13;23;14];[15;9;16;8];[17;7;18;6];[24;20;1;19];[14;21;15;22];[20;24;21;23]]
12n_298,12n_298,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[16;7;17;8];[20;10;21;9];[11;2;12;3];[18;13;19;14];[8;15;9;16];[22;18;23;17];[24;19;1;20];[6;22;7;21];[14;24;15;23]]
12n_299,12n_299,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[16;8;17;7];[20;10;21;9];[11;2;12;3];[13;19;14;18];[22;16;23;15];[6;18;7;17];[19;1;20;24];[8;22;9;21];[14;24;15;23]]
12n_300,12n_300,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[16;8;17;7];[20;9;21;10];[11;2;12;3];[13;22;14;23];[18;16;19;15];[8;18;9;17];[6;19;7;20];[21;24;22;1];[23;14;24;15]]
12n_301,12n_301,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[7;16;8;17];[9;21;10;20];[11;2;12;3];[22;14;23;13];[15;18;16;19];[17;8;18;9];[19;7;20;6];[24;22;1;21];[14;24;15;23]]
12n_302,12n_302,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[7;17;8;16];[9;21;10;20];[11;2;12;3];[13;1;14;24];[15;9;16;8];[22;17;23;18];[19;7;20;6];[21;15;22;14];[18;23;19;24]]
12n_303,12n_303,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[18;7;19;8];[9;3;10;2];[11;9;12;8];[20;14;21;13];[22;16;23;15];[6;17;7;18];[24;20;1;19];[14;22;15;21];[16;24;17;23]]
12n_304,12n_304,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[18;7;19;8];[9;3;10;2];[11;9;12;8];[13;20;14;21];[15;22;16;23];[6;17;7;18];[19;24;20;1];[21;14;22;15];[23;16;24;17]]
12n_305,12n_305,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[7;19;8;18];[9;3;10;2];[11;9;12;8];[20;14;21;13];[22;16;23;15];[17;7;18;6];[24;20;1;19];[14;22;15;21];[16;24;17;23]]
12n_306,12n_306,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[18;7;19;8];[9;3;10;2];[11;9;12;8];[20;14;21;13];[22;16;23;15];[6;17;7;18];[24;20;1;19];[16;22;17;21];[14;24;15;23]]
12n_307,12n_307,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[18;7;19;8];[9;3;10;2];[11;9;12;8];[13;20;14;21];[15;22;16;23];[6;17;7;18];[19;24;20;1];[21;16;22;17];[23;14;24;15]]
12n_308,12n_308,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[7;19;8;18];[9;3;10;2];[11;9;12;8];[20;14;21;13];[22;16;23;15];[17;7;18;6];[24;20;1;19];[16;22;17;21];[14;24;15;23]]
12n_309,12n_309,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[18;8;19;7];[9;3;10;2];[11;9;12;8];[20;13;21;14];[22;15;23;16];[24;17;1;18];[6;20;7;19];[14;21;15;22];[16;23;17;24]]
12n_310,12n_310,[[1;5;2;4];[3;11;4;10];[5;13;6;12];[18;8;19;7];[9;3;10;2];[11;9;12;8];[20;13;21;14];[22;15;23;16];[24;17;1;18];[6;20;7;19];[16;21;17;22];[14;23;15;24]]
12n_311,12n_311,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[18;7;19;8];[22;9;23;10];[11;2;12;3];[20;14;21;13];[24;15;1;16];[8;17;9;18];[14;20;15;19];[6;21;7;22];[16;23;17;24]]
12n_312,12n_312,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[20;8;21;7];[16;9;17;10];[11;2;12;3];[18;14;19;13];[8;15;9;16];[24;18;1;17];[22;19;23;20];[6;22;7;21];[14;24;15;23]]
12n_313,12n_313,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[20;8;21;7];[16;9;17;10];[11;2;12;3];[22;13;23;14];[8;15;9;16];[24;18;1;17];[14;19;15;20];[6;22;7;21];[18;24;19;23]]
12n_314,12n_314,[[1;5;2;4];[3;10;4;11];[5;13;6;12];[22;7;23;8];[20;10;21;9];[11;2;12;3];[18;13;19;14];[8;15;9;16];[6;18;7;17];[24;19;1;20];[16;21;17;22];[14;24;15;23]]
12n_315,12n_315,[[1;5;2;4];[3;11;4;10];[14;5;15;6];[12;8;13;7];[9;3;10;2];[18;11;19;12];[20;14;21;13];[22;15;23;16];[24;17;1;18];[8;19;9;20];[6;22;7;21];[16;23;17;24]]
12n_316,12n_316,[[1;5;2;4];[3;11;4;10];[14;5;15;6];[7;12;8;13];[9;3;10;2];[11;19;12;18];[20;14;21;13];[15;23;16;22];[17;1;18;24];[19;9;20;8];[6;22;7;21];[23;17;24;16]]
12n_317,12n_317,[[1;5;2;4];[3;11;4;10];[14;5;15;6];[7;12;8;13];[9;3;10;2];[11;19;12;18];[13;20;14;21];[22;15;23;16];[24;17;1;18];[19;9;20;8];[6;22;7;21];[16;23;17;24]]
12n_318,12n_318,[[1;5;2;4];[3;11;4;10];[5;15;6;14];[12;8;13;7];[9;3;10;2];[18;11;19;12];[13;20;14;21];[22;15;23;16];[24;17;1;18];[8;19;9;20];[21;6;22;7];[16;23;17;24]]
12n_319,12n_319,[[1;5;2;4];[3;11;4;10];[5;15;6;14];[12;8;13;7];[9;3;10;2];[18;11;19;12];[13;20;14;21];[15;23;16;22];[17;1;18;24];[8;19;9;20];[21;6;22;7];[23;17;24;16]]
12n_320,12n_320,[[1;5;2;4];[3;11;4;10];[5;15;6;14];[7;12;8;13];[9;3;10;2];[11;19;12;18];[13;20;14;21];[22;15;23;16];[24;17;1;18];[19;9;20;8];[21;6;22;7];[16;23;17;24]]
